establishment_name|company_name|state|establishment_type|size|annual_average_employees|total_hours_worked|ein|filter_list_company_name|stripped_company_name|company_name_multiple_match
CBRE - A5 - PDX9 - OR287 - AR West|CBRE Inc|OR|1|21|76|158050|952743174|'CBRE'|cbre|false
CBRE - A5 - RDG1 - PA287 - RXD Plus and TSSL|CBRE Inc|PA|1|21|46|95662|952743174|'CBRE'|cbre|false
CBRE - A5 - ROC1 - NY287 - AR Southeast|CBRE Inc|NY|1|21|82|170527|952743174|'CBRE'|cbre|false
CBRE - A5 - STL4 - IL287 - TNS|CBRE Inc|IL|1|21|21|43672|952743174|'CBRE'|cbre|false
CBRE - A5 - STL8 - MO287 - AR West|CBRE Inc|MO|1|21|73|151811|952743174|'CBRE'|cbre|false
CBRE - A5 - SWF2 - NY287 - RXD Plus and TSSL|CBRE Inc|NY|1|21|94|195482|952743174|'CBRE'|cbre|false
CBRE - A5 - SYR1 - NY287 - AR Southeast|CBRE Inc|NY|1|21|91|189244|952743174|'CBRE'|cbre|false
CBRE - A5 - TUS2 - AZ287 - AR West|CBRE Inc|AZ|1|21|73|151811|952743174|'CBRE'|cbre|false
CBRE - A6 - Office - East - 200 Vesey Street|CBRE Inc|NY|1|21|20|41592|952743174|'CBRE'|cbre|false
CBRE - A8 - River Center  -  Financial Professional Service Sector|CBRE Inc|WI|1|21|36|74866|952743174|'CBRE'|cbre|false
CBRE - B10 - 8350 Broad St|CBRE Inc|VA|1|22|108|224597|952743174|'CBRE'|cbre|false
CBRE - B1 - Manufacturing - 2001 Rankin Rd|CBRE Inc|TX|1|21|30|62388|952743174|'CBRE'|cbre|false
CBRE - B2 - Account - Boston - 100 Federal Street|CBRE Inc|MA|1|3|780|1622088|952743174|'CBRE'|cbre|false
CBRE - B2 - GDC - Levittown - 35 Runway Drive|CBRE Inc|PA|1|21|26|54070|952743174|'CBRE'|cbre|false
CBRE - B2 - GDC - Richardson - 3000 Telecom Parkway|CBRE Inc|TX|1|21|29|60308|952743174|'CBRE'|cbre|false
Behavioral Health-Mecklenburg (Executive Center)|Monarch|NC|1|2|71|134886|561326126|'Monarch Consulting Services'|monarch|false
Behavioral Health-Scotland (McAlpine Lane)|Monarch|NC|1|1|5|10005|561326126|'Monarch Consulting Services'|monarch|false
CBRE - C17 - 1201 Bryant Street|CBRE Inc|CA|1|21|22|45751|952743174|'CBRE'|cbre|false
CBRE - C2 - West - Mobile - 6001 Bollinger Canyon Rd|CBRE Inc|CA|1|21|94|195482|952743174|'CBRE'|cbre|false
CBRE - C3 - 2600 St Michael Drive|CBRE Inc|TX|1|21|28|58229|952743174|'CBRE'|cbre|false
CBRE - C3 - 2830 Calder Avenue|CBRE Inc|TX|1|21|33|68627|952743174|'CBRE'|cbre|false
CBRE - C3 - 333 North Santa Rosa Street|CBRE Inc|TX|1|21|20|41592|952743174|'CBRE'|cbre|false
CBRE - C3 - 600 Elizabeth Street|CBRE Inc|TX|1|21|36|74866|952743174|'CBRE'|cbre|false
CBRE - C3 - 700 East Marshall Avenue|CBRE Inc|TX|1|21|26|54070|952743174|'CBRE'|cbre|false
CBRE - C3 - 800 East Dawson street|CBRE Inc|TX|1|21|44|91502|952743174|'CBRE'|cbre|false
CBRE - C3 - 919 Hidden Ridge|CBRE Inc|TX|1|21|22|45751|952743174|'CBRE'|cbre|false
CBRE - C6 - 1101 West Washington Street|CBRE Inc|AZ|1|22|228|474149|952743174|'CBRE'|cbre|false
CBRE - Corporate - 2100 McKinney Avenue|CBRE Inc|TX|1|3|321|667552|952743174|'CBRE'|cbre|false
CBRE - D3 - Mobile - 415 Mission Street|CBRE Inc|CA|1|22|213|442955|952743174|'CBRE'|cbre|false
CBRE - D4 - 10 DBC|CBRE Inc|NY|1|21|35|72786|952743174|'CBRE'|cbre|false
CBRE - D6 - 230 Park Ave South|CBRE Inc|NY|1|21|21|43672|952743174|'CBRE'|cbre|false
CBRE - DCK2 - 6300 Diagonal Hwy|CBRE Inc|CO|1|3|314|652994|952743174|'CBRE'|cbre|false
CBRE - DCM3 - 1650 Union Hill Road|CBRE Inc|GA|1|21|21|43672|952743174|'CBRE'|cbre|false
CBRE - DCN2 - 2100 McKinney Ave Suite 900|CBRE Inc|TX|1|21|62|128935|952743174|'CBRE'|cbre|false
CBRE - E1 - Fort Dodge - 800 5th St NW|CBRE Inc|IA|1|21|21|43672|952743174|'CBRE'|cbre|false
CBRE - E2 -  22 Imclone Drive|CBRE Inc|NJ|1|21|33|68627|952743174|'CBRE'|cbre|false
CBRE - E2 - 59 Moore Drive|CBRE Inc|NC|1|21|55|114378|952743174|'CBRE'|cbre|false
Bladen Opportunities Unlimited|Monarch|NC|1|1|5|8294|561326126|'Monarch Consulting Services'|monarch|false
TW Metals - Cranbury|O'Neal Industries|NJ|1|21|43|81734|464009440|'O'Neal Construction'|o'neal|false
Brices Creek Road Group Home|Monarch|NC|1|1|13|19638|561326126|'Monarch Consulting Services'|monarch|false
TW Metals - Atlanta|O'Neal Industries|GA|1|21|41|78645|464009440|'O'Neal Construction'|o'neal|false
Circle Drive Group Home|Monarch|NC|1|1|7|12038|561326126|'Monarch Consulting Services'|monarch|false
TW Metals - Cincinnati|O'Neal Industries|OH|1|21|34|63512|464009440|'O'Neal Construction'|o'neal|false
TW Metals - Exton|O'Neal Industries|PA|1|22|107|216619|464009440|'O'Neal Construction'|o'neal|false
Creative Arts and Community Center|Monarch|NC|1|2|56|92511|561326126|'Monarch Consulting Services'|monarch|false
Dogwood House Group Home|Monarch|NC|1|1|18|26595|561326126|'Monarch Consulting Services'|monarch|false
Club Horizon Psychosocial Rehabilitation|Monarch|NC|1|1|4|5418|561326126|'Monarch Consulting Services'|monarch|false
Fairburn Plant|Owens Corning|GA|1|3|250|556658|344323452|'Owens Corning'|owens corning|false
Behavioral Health-Guilford (Northline Avenue)|Monarch|NC|1|2|32|56557|561326126|'Monarch Consulting Services'|monarch|false
BMC California|Berridge Manufacturing|CA|1|1|4|7820|710960386|'Berridge Manufacturing Co.'|berridge|false
Administration Annex|Monarch|NC|1|21|20|40023|561326126|'Monarch Consulting Services'|monarch|false
TW Metals - Carol Stream|O'Neal Industries|IL|1|22|114|224329|464009440|'O'Neal Construction'|o'neal|false
BMC Florida|Berridge Manufacturing|FL|1|1|3|8227|811958099|'Berridge Manufacturing Co.'|berridge|false
Ansonville Group Home|Monarch|NC|1|1|11|16180|561326126|'Monarch Consulting Services'|monarch|false
Associated Roofing Professionals, LLC|Associated Roofing Professionals, LLC|IN|1|21|46|64984|351844713|'Associated Roofing Professionals Inc.'|associated roofing professionals|false
Beach Club of Dare|Monarch|NC|1|1|5|8344|561326126|'Monarch Consulting Services'|monarch|false
Dayco Incorporated|Dayco Incorporated|TN|2|22|160|325402||'Dayco Inc.'|dayco|false
Behavioral Health-Cleveland (West Marion Street)|Monarch|NC|1|1|14|20952|561326126|'Monarch Consulting Services'|monarch|false
O'Neal Steel Incorporated_Birmingham|O'Neal Industries|AL|1|21|127|261861|630196990|'O'Neal Construction'|o'neal|false
O'Neal Steel Incorporated_Evansville|O'Neal Industries|IN|1|21|23|44060|630196990|'O'Neal Construction'|o'neal|false
Richmond County Apartments|Monarch|NC|1|1|1|2171||'Monarch Consulting Services'|monarch|false
Lee Psychosocial Rehabilitation|Monarch|NC|1|1|1|1488|561326126|'Monarch Consulting Services'|monarch|false
Spring Sheet Metal & Roofing, LLC|Spring Sheet Metal & Roofing, LLC|NY|1|21|39|68440|814111885|'Spring Sheet Metal & Roofing, LLC'|spring sheet metal & roofing|false
O'Neal Steel Incorporated_Ft. Wayne|O'Neal Industries|IN|1|21|24|46793|630196990|'O'Neal Construction'|o'neal|false
O'Neal Steel Incorporated_Grand Pairie|O'Neal Industries|TX|1|21|64|129099|630196990|'O'Neal Construction'|o'neal|false
Behavioral Health (Raleigh)|Monarch|NC|1|21|30|61888|561326126|'Monarch Consulting Services'|monarch|false
O'Neal Steel Incorporated_Greensboro|O'Neal Industries|NC|1|21|32|62022|630196990|'O'Neal Construction'|o'neal|false
TW Metals - Seattle|O'Neal Industries|WA|1|21|47|89129|464009440|'O'Neal Construction'|o'neal|false
Central Roofing Company|Central Roofing Company|MN|1|2|153|317586|410737497|'Central Roofing', 'Central Roofing Co.', 'Central Roofing Inc.', 'Central Roofing LLC'|central roofing|true
O'Neal Steel Incorporated_Jackson|O'Neal Industries|MS|1|21|25|51613|630196990|'O'Neal Construction'|o'neal|false
O'Neal Steel Incorporated_Jacksonville|O'Neal Industries|FL|1|21|24|47224|630196990|'O'Neal Construction'|o'neal|false
O'Neal Steel Incoporated_Knoxville|O'Neal Industries|TN|1|21|22|46540|630196990|'O'Neal Construction'|o'neal|false
O'Neal Steel Incorporated_Lafayette|O'Neal Industries|LA|1|21|23|45985|630196990|'O'Neal Construction'|o'neal|false
O'Neal Steel Incorporated_LIttle Rock|O'Neal Industries|AR|1|21|20|42007|630196990|'O'Neal Construction'|o'neal|false
O'Neal Steel Incorporated_Mobile|O'Neal Industries|AL|1|21|30|58782|630196990|'O'Neal Construction'|o'neal|false
O'Neal Steel Incorporated_Nashville|O'Neal Industries|TN|1|21|23|46361|630196990|'O'Neal Construction'|o'neal|false
CBRE - A10 - 2100 McKinney Ave Suite 700|CBRE Inc|TX|1|3|525|1091790|952743174|'CBRE'|cbre|false
CBRE - A10 - 2702 Wesley Street|CBRE Inc|TX|1|21|65|135174|952743174|'CBRE'|cbre|false
CBRE - A10 - 308 S Akard Street|CBRE Inc|TX|1|21|24|49910|952743174|'CBRE'|cbre|false
CBRE - A1 - south - 8301 Mars Drive|CBRE Inc|TX|1|21|20|41592|952743174|'CBRE'|cbre|false
CBRE - A1 - west - 2525 dupont Dr|CBRE Inc|CA|1|21|38|79025|952743174|'CBRE'|cbre|false
CBRE - A5 - ACY1 - NJ287 - AR Central and Northeast|CBRE Inc|NJ|1|21|64|133094|952743174|'CBRE'|cbre|false
CBRE - A5 - ATL2 - GA287 - AR West|CBRE Inc|GA|1|21|74|153890|952743174|'CBRE'|cbre|false
TW Metals - Wichita|O'Neal Industries|KS|1|21|53|99059|464009440|'O'Neal Construction'|o'neal|false
O'Neal Steel Incorporated_Pittsburgh|O'Neal Industries|PA|1|21|23|48503|630196990|'O'Neal Construction'|o'neal|false
O'Neal Steel Incorporated_Shelbyville|O'Neal Industries|IN|1|21|89|174144|630196990|'O'Neal Construction'|o'neal|false
O'Neal Steel LLC_Ft. Wayne|O'Neal Industries|IN|1|21|31|60279|630196990|'O'Neal Construction'|o'neal|false
Behavioral Health-Chatham (Lowes Drive)|Monarch|NC|1|1|11|7175|561326126|'Monarch Consulting Services'|monarch|false
TW Metals - LA|O'Neal Industries|CA|1|21|76|148192|464009440|'O'Neal Construction'|o'neal|false
Angel|Monarch|NC|1|1|6|2351|561326126|'Monarch Consulting Services'|monarch|false
CBRE - A5 - BHM1 - AL287 - AR West|CBRE Inc|AL|1|21|71|147652|952743174|'CBRE'|cbre|false
CBRE - A5 - CSG1 - GA287 - RXD Plus and TSSL|CBRE Inc|GA|1|21|43|89423|952743174|'CBRE'|cbre|false
CBRE - A5 - DET3 - MI287 - AR Central and Northeast|CBRE Inc|MI|1|21|94|195482|952743174|'CBRE'|cbre|false
CBRE - A5 - DET6 - MI287 - AR Central and Northeast|CBRE Inc|MI|1|21|95|197562|952743174|'CBRE'|cbre|false
CBRE - A5 - DTW1 - MI287 - AR Central and Northeast|CBRE Inc|MI|1|21|75|155970|952743174|'CBRE'|cbre|false
Arey|Monarch|NC|1|1|4|2231|561326126|'Monarch Consulting Services'|monarch|false
Barnabas|Monarch|NC|1|1|5|2233|561326126|'Monarch Consulting Services'|monarch|false
Charlotte Arts|Monarch|NC|1|21|21|5277|561326126|'Monarch Consulting Services'|monarch|false
Christ Church|Monarch|NC|1|1|8|2494|561326126|'Monarch Consulting Services'|monarch|false
Clingman|Monarch|NC|1|1|7|2617|561326126|'Monarch Consulting Services'|monarch|false
CBRE - A5 - DTW8 - MI287 - ATS|CBRE Inc|MI|1|21|37|76945|952743174|'CBRE'|cbre|false
CBRE - A5 - EUG5 - OR287 - ATS|CBRE Inc|OR|1|21|24|49910|952743174|'CBRE'|cbre|false
Ervin|Monarch|NC|1|1|4|1923|561326126|'Monarch Consulting Services'|monarch|false
CBRE - A5 - GRR1 - MI287 - AR Central and Northeast|CBRE Inc|MI|1|21|75|155970|952743174|'CBRE'|cbre|false
CBRE - A5 - HDC3 - PA287 - RXD Plus and TSSL|CBRE Inc|PA|1|21|55|114378|952743174|'CBRE'|cbre|false
Givens|Monarch|NC|1|1|1|888|561326126|'Monarch Consulting Services'|monarch|false
CBRE - A5 - JAN1 - MS287 - AR Southeast|CBRE Inc|MS|1|21|74|153890|952743174|'CBRE'|cbre|false
Hall|Monarch|NC|1|1|3|746|561326126|'Monarch Consulting Services'|monarch|false
CBRE - A5 - LIT1 - AR287 - AR Southeast|CBRE Inc|AR|1|21|91|189244|952743174|'CBRE'|cbre|false
Hoffman|Monarch|NC|1|1|8|2357|561326126|'Monarch Consulting Services'|monarch|false
Holt|Monarch|NC|1|1|3|1423|561326126|'Monarch Consulting Services'|monarch|false
CBRE - A5 - LIT2 - AR287 - TNS|CBRE Inc|AR|1|21|20|41592|952743174|'CBRE'|cbre|false
CBRE - A5 - MDT9 - PA287 - RXD Plus and TSSL|CBRE Inc|PA|1|21|24|49910|952743174|'CBRE'|cbre|false
Hooper|Monarch|NC|1|1|4|1783|561326126|'Monarch Consulting Services'|monarch|false
CBRE - A5 - MEM1 - TN287 - RXD Plus and TSSL|CBRE Inc|TN|1|21|64|133094|952743174|'CBRE'|cbre|false
Lincoln County LCGH|Monarch|NC|1|1|2|200|561326126|'Monarch Consulting Services'|monarch|false
Lincolnton Arts|Monarch|NC|1|1|7|1348|561326126|'Monarch Consulting Services'|monarch|false
McCleskey Apartments|Monarch|NC|1|1|1|338|561326126|'Monarch Consulting Services'|monarch|false
Myer's Park|Monarch|NC|1|1|8|2814|561326126|'Monarch Consulting Services'|monarch|false
Pitzer|Monarch|NC|1|1|1|740|561326126|'Monarch Consulting Services'|monarch|false
Powell|Monarch|NC|1|1|7|2152|561326126|'Monarch Consulting Services'|monarch|false
Reidsville Arts|Monarch|NC|1|1|10|2220|561326126|'Monarch Consulting Services'|monarch|false
Waddell|Monarch|NC|1|1|6|645|561326126|'Monarch Consulting Services'|monarch|false
Westridge|Monarch|NC|1|1|3|1159|561326126|'Monarch Consulting Services'|monarch|false
Putnam Pike|Monarch|RI|1|21|21|14231|561326126|'Monarch Consulting Services'|monarch|false
Lillian Mill Administration Office|Monarch|NC|1|22|249|397261|561326126|'Monarch Consulting Services'|monarch|false
Owens Corning Nephi|Owens Corning|UT|1|22|100|205429|432109021|'Owens Corning'|owens corning|false
CBRE - 990 Hammond Dr|CBRE Inc|GA|1|1|3|6239|952743174|'CBRE'|cbre|false
CBRE - 1 Centerpointe Drive|CBRE Inc|OR|1|1|3|6239|952743174|'CBRE'|cbre|false
CBRE - 100 Campus Drive|CBRE Inc|NJ|1|1|10|20796|952743174|'CBRE'|cbre|false
CBRE - 1085 Raymond Boulevard|CBRE Inc|NJ|1|1|6|12478|952743174|'CBRE'|cbre|false
CBRE - 150 North Michigan Avenue|CBRE Inc|IL|1|1|9|18716|952743174|'CBRE'|cbre|false
CBRE - 2909 North Central Avenue|CBRE Inc|AZ|1|1|9|18716|952743174|'CBRE'|cbre|false
CBRE - 8910 University Center Lane|CBRE Inc|CA|1|1|4|8318|952743174|'CBRE'|cbre|false
CBRE - DCM2 - 735 SW Connect Way|CBRE Inc|OR|1|1|17|35353|952743174|'CBRE'|cbre|false
CBRE - 1200 New Hampshire Avenue NW|CBRE Inc|DC|1|1|1|2080|952743174|'CBRE'|cbre|false
CBRE - A4 - West - 1170 Mark Ave|CBRE Inc|CA|1|1|4|8318|952743174|'CBRE'|cbre|false
CBRE  -  General Motors  -  Yuma|CBRE Inc|AZ|1|1|8|16637|952743174|'CBRE'|cbre|false
CBRE  -  Harley Davidson  -  Wauwatosa|CBRE Inc|WI|1|1|7|14557|952743174|'CBRE'|cbre|false
CBRE  -  Hydril HMH|CBRE Inc|TX|1|1|5|10398|952743174|'CBRE'|cbre|false
CBRE  -  Indeed  -  Naperville|CBRE Inc|CA|1|1|1|2080|952743174|'CBRE'|cbre|false
CBRE  -  Nestle RD|CBRE Inc|OH|1|1|8|16637|952743174|'CBRE'|cbre|false
CBRE  -  Old National Bank  -  Avon|CBRE Inc|IN|1|1|1|2080|952743174|'CBRE'|cbre|false
CBRE  -  Tenaya Therapeutics|CBRE Inc|CA|1|1|4|8318|952743174|'CBRE'|cbre|false
CBRE - 1010 Executive Dr|CBRE Inc|IL|1|1|4|8318|952743174|'CBRE'|cbre|false
CBRE - 1049 106th Avenue NE|CBRE Inc|WA|1|1|12|24955|952743174|'CBRE'|cbre|false
CBRE - 12424 Research Parkway|CBRE Inc|FL|1|1|5|10398|952743174|'CBRE'|cbre|false
CBRE - 200 Fifth Avenue|CBRE Inc|MA|1|1|7|14557|952743174|'CBRE'|cbre|false
CBRE - 200 West 6th Street|CBRE Inc|TX|1|1|18|37433|952743174|'CBRE'|cbre|false
CBRE - 2109 Commerce Street|CBRE Inc|TX|1|1|12|24955|952743174|'CBRE'|cbre|false
CBRE - 28211 Paseo Drive|CBRE Inc|FL|1|1|7|14557|952743174|'CBRE'|cbre|false
CBRE - 301 Battery St|CBRE Inc|CA|1|1|3|6239|952743174|'CBRE'|cbre|false
CBRE - 308 Congress Street|CBRE Inc|MA|1|1|3|6239|952743174|'CBRE'|cbre|false
CBRE - 330 Hudson Street|CBRE Inc|NY|1|1|5|10398|952743174|'CBRE'|cbre|false
CBRE - 355 E Street SW|CBRE Inc|DC|1|1|12|24955|952743174|'CBRE'|cbre|false
CBRE - 4 Corporate Drive|CBRE Inc|MA|1|1|1|2080|952743174|'CBRE'|cbre|false
CBRE - 410 North Scottsdale Road|CBRE Inc|AZ|1|1|2|4159|952743174|'CBRE'|cbre|false
CBRE - 4101 Reservoir Road|CBRE Inc|DC|1|1|4|8318|952743174|'CBRE'|cbre|false
CBRE - 4141 Inland Empore Blvd|CBRE Inc|CA|1|1|2|4159|952743174|'CBRE'|cbre|false
CBRE - 4460 Lake Forest Drive|CBRE Inc|OH|1|1|4|8318|952743174|'CBRE'|cbre|false
CBRE - 4703 Madison Yards Way|CBRE Inc|WI|1|1|1|2080|952743174|'CBRE'|cbre|false
CBRE - 6404 International Parkway|CBRE Inc|TX|1|1|6|12478|952743174|'CBRE'|cbre|false
CBRE - 675 Canton Street|CBRE Inc|MA|1|1|5|10398|952743174|'CBRE'|cbre|false
CBRE - 701 Hampden Ave|CBRE Inc|CO|1|1|10|20796|952743174|'CBRE'|cbre|false
CBRE - 77 South High Street|CBRE Inc|OH|1|1|12|24955|952743174|'CBRE'|cbre|false
CBRE - 8111 Preston Road|CBRE Inc|TX|1|1|1|2080|952743174|'CBRE'|cbre|false
CBRE - 820 16th Street|CBRE Inc|CO|1|1|1|2080|952743174|'CBRE'|cbre|false
CBRE - 9442 Capital of Texas Highway N|CBRE Inc|TX|1|1|14|29114|952743174|'CBRE'|cbre|false
CBRE - A10 - 20307 Northcreek Pkwy|CBRE Inc|WA|1|1|8|16637|952743174|'CBRE'|cbre|false
CBRE - A4 - East - 2850 Centerville Rd|CBRE Inc|DE|1|1|11|22876|952743174|'CBRE'|cbre|false
CBRE - A5 - DPH9 - PA287 - AMZL East|CBRE Inc|PA|1|1|6|12478|952743174|'CBRE'|cbre|false
CBRE - A5 - STL9 - MO287 - ATS|CBRE Inc|MO|1|1|16|33274|952743174|'CBRE'|cbre|false
CBRE - B6  -  TX1546 - 5330 Overpass Road - Buda|CBRE Inc|TX|1|1|3|6239|952743174|'CBRE'|cbre|false
CBRE - B6  -  TX - 5701 Airport - Temple|CBRE Inc|TX|1|1|10|20796|952743174|'CBRE'|cbre|false
CBRE - C10 - 888 W Bonneville Ave|CBRE Inc|NV|1|1|2|4159|952743174|'CBRE'|cbre|false
CBRE - C12 - South - 1 Coca - Cola Plaza|CBRE Inc|GA|1|1|12|24955|952743174|'CBRE'|cbre|false
CBRE - C15 - 13701 Independence Parkway|CBRE Inc|TX|1|1|11|22876|952743174|'CBRE'|cbre|false
CBRE - C17 - 333 Brannan Street|CBRE Inc|CA|1|1|18|37433|952743174|'CBRE'|cbre|false
CBRE - C3 - 2026 South Jackson Street|CBRE Inc|TX|1|1|2|4159|952743174|'CBRE'|cbre|false
CBRE - C9 - 10300 Industrial Rd|CBRE Inc|OH|1|1|2|4159|952743174|'CBRE'|cbre|false
CBRE - C9 - 4722 Pear St|CBRE Inc|MO|1|1|5|10398|952743174|'CBRE'|cbre|false
CBRE - DCC1 - 201 Blue Ridge Drive|CBRE Inc|TX|1|1|15|31194|952743174|'CBRE'|cbre|false
CBRE - DCD3 - 4000 N Mingo Road|CBRE Inc|OK|1|1|16|33274|952743174|'CBRE'|cbre|false
CBRE - DCM2 - 4500 Like Way|CBRE Inc|TX|1|1|17|35353|952743174|'CBRE'|cbre|false
CBRE - DCS1 - 12369 Sunrise Valley Drive|CBRE Inc|VA|1|1|3|6239|952743174|'CBRE'|cbre|false
CBRE - DCT1 - 610 Opperman Drive|CBRE Inc|MN|1|1|15|31194|952743174|'CBRE'|cbre|false
CBRE - E3 -  C  -  Chicago|CBRE Inc|IL|1|1|11|22876|952743174|'CBRE'|cbre|false
CBRE - F4 - Rosemont - 7150 Mannheim Road|CBRE Inc|IL|1|1|3|6239|952743174|'CBRE'|cbre|false
CBRE - F7 -  - 60 Binney Ave|CBRE Inc|MA|1|1|2|4159|952743174|'CBRE'|cbre|false
CBRE - F7 - Wall - 1709 Hwy 34|CBRE Inc|NJ|1|1|2|4159|952743174|'CBRE'|cbre|false
CBRE - H1 - OakHill - 3169 Route 145|CBRE Inc|NY|1|1|10|20796|952743174|'CBRE'|cbre|false
CBRE - H7 - 21111 North 19th Avenue|CBRE Inc|AZ|1|1|19|39512|952743174|'CBRE'|cbre|false
CBRE - H7 - 23500 West 105th Street|CBRE Inc|KS|1|1|7|14557|952743174|'CBRE'|cbre|false
CBRE - H7 - 3 Boulden Circle|CBRE Inc|DE|1|1|2|4159|952743174|'CBRE'|cbre|false
CBRE - I3 - H - CO - Platte Valley Medical Center - 1600 Prairie Center Parkway|CBRE Inc|CO|1|1|13|27035|952743174|'CBRE'|cbre|false
CBRE - J2 - Jacksonville|CBRE Inc|FL|1|1|18|37433|952743174|'CBRE'|cbre|false
CBRE - J2 - New Brinswick|CBRE Inc|NJ|1|1|2|4159|952743174|'CBRE'|cbre|false
CBRE - J3 - 631 S Richland Ave|CBRE Inc|PA|1|1|4|8318|952743174|'CBRE'|cbre|false
CBRE - J4 - Indy - W - Ops - 7610 W Washington St|CBRE Inc|IN|1|1|8|16637|952743174|'CBRE'|cbre|false
CBRE - K1 - Plant - 2168 Frisco Avenue|CBRE Inc|TN|1|1|4|8318|952743174|'CBRE'|cbre|false
CBRE - K4 - 5301 Stevens Creek BLVD|CBRE Inc|CA|1|1|5|10398|952743174|'CBRE'|cbre|false
CBRE - M10 - Host - USA|CBRE Inc|MA|1|1|6|12478|952743174|'CBRE'|cbre|false
CBRE - M11 - 2000 Schamburg|CBRE Inc|IL|1|1|7|14557|952743174|'CBRE'|cbre|false
CBRE - M12 - 1251 Avenue of Americas|CBRE Inc|NY|1|1|3|6239|952743174|'CBRE'|cbre|false
CBRE - M6 - 351 Sumneytown Pike|CBRE Inc|PA|1|1|16|33274|952743174|'CBRE'|cbre|false
CBRE - M7 - 250 Howard Street|CBRE Inc|CA|1|1|15|31194|952743174|'CBRE'|cbre|false
CBRE - M8 - AZ1126 - Data Center - 14250 W Broadway Road|CBRE Inc|AZ|1|1|8|16637|952743174|'CBRE'|cbre|false
CBRE - M8 - GA004 - Office - 3340 Peachtree Road|CBRE Inc|GA|1|1|2|4159|952743174|'CBRE'|cbre|false
CBRE - M8 - TX1369 - Data Center - 15000 Block Lambda Drive|CBRE Inc|TX|1|1|10|20796|952743174|'CBRE'|cbre|false
CBRE - M8 - TX297 - Data Center - 2100 McKinney Avenue|CBRE Inc|TX|1|1|3|6239|952743174|'CBRE'|cbre|false
CBRE - N2 - 4400 Regent Blvd|CBRE Inc|TX|1|1|1|2080|952743174|'CBRE'|cbre|false
CBRE - R1 - York  -  2800 N Division Ave|CBRE Inc|NE|1|1|3|6239|952743174|'CBRE'|cbre|false
CBRE - S5 - Longont - 1811 Pike Road|CBRE Inc|CO|1|1|1|2080|952743174|'CBRE'|cbre|false
CBRE - S5 - Milford - 2000 Eastman Drive|CBRE Inc|OH|1|1|6|12478|952743174|'CBRE'|cbre|false
CBRE - T1 - BANNOCKBURN|CBRE Inc|IL|1|1|7|14557|952743174|'CBRE'|cbre|false
CBRE - T4 - Amercas - United States -  Winsted|CBRE Inc|MN|1|1|2|4159|952743174|'CBRE'|cbre|false
CBRE - T7 - Bellevue campus NOT lab - 3655 131st Street|CBRE Inc|WA|1|1|15|31194|952743174|'CBRE'|cbre|false
CBRE - T7 - Data Center Lenexa|CBRE Inc|KS|1|1|3|6239|952743174|'CBRE'|cbre|false
CBRE - T7 - FM Bellevue lab|CBRE Inc|WA|1|1|2|4159|952743174|'CBRE'|cbre|false
CBRE - W4 - 4101 Wiseman Blvd|CBRE Inc|TX|1|1|13|27035|952743174|'CBRE'|cbre|false
CBRE - W6 - Benton Harbor - 151 North Riverv|CBRE Inc|MI|1|1|1|2080|952743174|'CBRE'|cbre|false
CBRE - W6 - Clyde - 119 Birdseye Street|CBRE Inc|OH|1|1|4|8318|952743174|'CBRE'|cbre|false
CBRE - W6 - Tulsa - 7201 Whirlpool Way|CBRE Inc|OK|1|1|1|2080|952743174|'CBRE'|cbre|false
O'Neal Steel, LLC Corporate Office|O'Neal Industries|AL|1|22|203|421896|630196990|'O'Neal Construction'|o'neal|false
Vestal Park Rehabilitation and Nursing Center|USG|NY|1|22|219|278195|274402705|'USG Corporation'|usg|false
Premier Construction|Premier Construction Services Inc.|GA|1|21|33|64997|582337560|'Premier Enterprises'|premier|false
Great Wolf Lodge|Great Lakes Services LLC|GA|1|3|640|849112|271371313|'Great Lakes Systems Inc.'|great lakes|false
Whitco Roofing Inc.|Whitco Roofing Inc.|GA|1|21|43|88676|271843217|'Whitco Roofing Inc.'|whitco roofing|false
Premier Construction Services Inc.|Premier Construction Services Inc.|GA|1|21|33|64997|582337560|'Premier Enterprises'|premier|false
CBRE - C17 - 840 W California Avenue|CBRE Inc|CA|1|1|18|37433|952743174|'CBRE'|cbre|false
