establishment_name|company_name|state|establishment_type|size|annual_average_employees|total_hours_worked|ein|filter_list_company_name|stripped_company_name|company_name_multiple_match
757 Town & Country Industries|ABC Supply Co|FL|1|2.00|23.00|41171.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
813 Town & Country Industries|ABC Supply Co|FL|1|2.00|25.00|39694.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
880 ABC Supply Co., Inc -  Catalog Division|ABC Supply Co|WI|1|2.00|116.00|144225.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
626 ABC Supply Co., inc (Norandex)|ABC Supply Co|MN|1|2.00|23.00|28874.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
647 ABC Supply Co., inc (Norandex)|ABC Supply Co|MN|1|2.00|40.00|60854.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
676 ABC Supply Co., inc (Norandex)|ABC Supply Co|TX|1|2.00|35.00|44462.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
633 ABC Supply Co., inc (Norandex)|ABC Supply Co|TX|1|2.00|23.00|34800.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
643 ABC Supply Co., inc (Norandex)|ABC Supply Co|KY|1|2.00|24.00|32720.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
636 ABC Supply Co., inc (Norandex)|ABC Supply Co|MD|1|2.00|21.00|36799.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
642 ABC Supply Co., inc (Norandex)|ABC Supply Co|IN|1|2.00|22.00|28064.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
646 ABC Supply Co., inc (Norandex)|ABC Supply Co|WI|1|2.00|23.00|35955.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
624 ABC Supply Co., inc (Norandex)|ABC Supply Co|OH|1|2.00|23.00|29281.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
625 ABC Supply Co., inc (Norandex)|ABC Supply Co|OH|1|2.00|20.00|27508.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
684 ABC Supply Co., inc (Norandex)|ABC Supply Co|OK|1|2.00|26.00|32124.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
617 ABC Supply Co., inc (Norandex)|ABC Supply Co|CO|1|2.00|28.00|39247.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
McCarthy Building Companies - NEWPP Central Plant|McCarthy Building Companies|TX|1|2.00|82.00|163164.00|430399290|'McCarthy Building Companies'|mccarthy building companies|false
McCarthy Building Companies - LBC Ship Dock 5|McCarthy Building Companies|TX|1|2.00|39.00|101556.00|430399290|'McCarthy Building Companies'|mccarthy building companies|false
McCarthy Building Companies - POH Container Yard 7|McCarthy Building Companies|TX|1|2.00|20.00|55348.00|430399290|'McCarthy Building Companies'|mccarthy building companies|false
McCarthy Building Companies - NEWPP Intake Pump|McCarthy Building Companies|TX|1|2.00|24.00|48010.00|430399290|'McCarthy Building Companies'|mccarthy building companies|false
McCarthy Building Companies - Wharf 3|McCarthy Building Companies|TX|1|2.00|25.00|19152.00|430399290|'McCarthy Building Companies'|mccarthy building companies|false
McCarthy Building Companies - Magellan|McCarthy Building Companies|TX|1|2.00|25.00|48312.00|430399290|'McCarthy Building Companies'|mccarthy building companies|false
Trigard Memorials|Greenwood Inc.|IL|1|1.00|19.00|29646.00|370816080|'Greenwood Industries Inc.'|greenwood|false
Roof Management Services|Roof Management Services|ME|1|2.00|22.00|45410.00||'Roof Management Services Inc.', 'Roof Partners LLC', 'Roof Services LLC', 'Roof Solutions Inc.', 'Roof Technologies', 'Roof Technologies LLC'|roof|true
Bob Hilson & Company inc.|Bob Hilson & Company inc.|FL|1|2.00|49.00|94416.00|591894854|'Bob Hilson & Co. Inc.'|bob hilson &|false
CPTC-Landside Modernization Project|McCarthy Building Companies|GA|1|2.00|37.00|78566.00||'McCarthy Building Companies'|mccarthy building companies|false
McCarthy Building Companies, Inc. - Southern Region Atlanta Office|McCarthy Building Companies, Inc|GA|1|2.00|17.00|41373.00||'McCarthy Building Companies'|mccarthy building companies|false
Camino del Sol Funeral Home and Crematory Center|Greenwood Inc|AZ|1|1.00|18.00|23149.00|370816080|'Greenwood Industries Inc.'|greenwood|false
A.H. Sturgill Roofing, Inc.|A.H. Sturgill Roofing, Inc.|OH|1|2.00|27.00|45857.00|311366660|'A.H. Sturgill Roofing Inc.'|a.h. sturgill roofing|false
Nations Roof of IL|Nations Roof|IL|1|2.00|46.00|79823.00||'Nations Roof', 'Nations Roof LLC'|nations roof|true
Tecta America West Florida LLC|Tecta America West Florida LLC|FL|1|2.00|28.00|54174.00|841505685|'Tecta America West Florida LLC'|tecta america west florida|false
Boyd Technologies|Boyd Technologies|MA|1|2.00|38.00|83188.00||'Boyd Inc.'|boyd|false
Anthony Roofing Tecta America.com|Anthony Roofing Tecta America|IL|1|2.00|90.00|81000.00|362699848|'Anthony Roofing Tecta America LLC'|anthony roofing tecta america|false
Hunt Construction Group|AECOM|IN|1|3.00|1029.00|1977007.00||'AECOM'|aecom|false
AECOM:  CS Federal|AECOM|VA|1|2.00|82.00|159828.00||'AECOM'|aecom|false
Tiffin OH Soltech|Owens Corning|OH|1|2.00|73.00|139216.00|740210398|'Owens Corning'|owens corning|false
Legacy roofing Services LLC|Legacy Roofing Services LLC|OH|1|2.00|120.00|170071.00|842210872|'Legacy Roofing', 'Legacy Roofing LLC'|legacy roofing|true
TCR Systems|TCR Systems LLC|IL|1|2.00|100.00|212809.00|141845838|'TCR Construction Group'|tcr|false
4110|CentiMark Corporation|AL|1|2.00|46.00|75211.00||'CentiMark Corporation'|centimark|false
1300|CentiMark Corporation|MD|1|2.00|66.00|114800.00||'CentiMark Corporation'|centimark|false
5400|CentiMark Corporation|CO|1|2.00|59.00|92541.00||'CentiMark Corporation'|centimark|false
5350|CentiMark Corporation|AZ|1|2.00|72.00|101884.00||'CentiMark Corporation'|centimark|false
5310|CentiMark Corporation|OR|1|2.00|49.00|79201.00||'CentiMark Corporation'|centimark|false
5110|CentiMark Corporation|ID|1|2.00|40.00|59672.00||'CentiMark Corporation'|centimark|false
Stonewater Roofing|Stonewater Roofing|TX|1|2.00|60.00|126880.00||'Stonewater Roofing'|stonewater roofing|false
4800|CentiMark Corporation|FL|1|2.00|45.00|80824.00||'CentiMark Corporation'|centimark|false
4750|CentiMark Corporation|FL|1|2.00|91.00|146739.00||'CentiMark Corporation'|centimark|false
4400|CentiMark Corporation|TN|1|2.00|43.00|46761.00||'CentiMark Corporation'|centimark|false
4300|CentiMark Corporation|NC|1|2.00|113.00|229653.00||'CentiMark Corporation'|centimark|false
3610|CentiMark Corporation|TX|1|2.00|82.00|151454.00||'CentiMark Corporation'|centimark|false
4210|CentiMark Corporation|NC|1|2.00|60.00|115672.00||'CentiMark Corporation'|centimark|false
4100|CentiMark Corporation|GA|1|2.00|86.00|159110.00||'CentiMark Corporation'|centimark|false
3600|CentiMark Corporation|TX|1|2.00|85.00|124116.00||'CentiMark Corporation'|centimark|false
2910|CentiMark Corporation|NY|1|2.00|58.00|100543.00||'CentiMark Corporation'|centimark|false
Langer Roofing & Sheet Metal Inc|Langer Roofing & SHeet Metal Inc.|WI|1|2.00|131.00|232743.00|390667560|'Langer Roofing & Sheet Metal Inc.'|langer roofing & sheet metal|false
2900|CentiMark Corporation|PA|1|2.00|70.00|92444.00||'CentiMark Corporation'|centimark|false
JSR, Inc|JSR, Inc|TX|1|2.00|90.00|197028.00|760735639|'JSR Services LLC'|jsr|false
2800|CentiMark Corporation|MO|1|2.00|50.00|74149.00||'CentiMark Corporation'|centimark|false
AECOM EIC US Oil and Gas|AECOM|TX|1|3.00|1149.00|2324522.00||'AECOM'|aecom|false
2701|CentiMark Corporation|NE|1|2.00|41.00|60581.00||'CentiMark Corporation'|centimark|false
2700|CentiMark Corporation|KS|1|2.00|55.00|70932.00||'CentiMark Corporation'|centimark|false
3450|CentiMark Corporation|TN|1|2.00|45.00|79711.00||'CentiMark Corporation'|centimark|false
2650|CentiMark Corporation|WI|1|2.00|31.00|52622.00||'CentiMark Corporation'|centimark|false
2630|CentiMark Corporation|IA|1|2.00|24.00|32427.00||'CentiMark Corporation'|centimark|false
The Quality Roofing Company|The Quality Roofing Company|MO|1|2.00|33.00|54416.00||'The Quality Roofing Co. Inc.'|the quality roofing|false
Owens Corning Concord|Owens Corning|NC|1|2.00|83.00|181566.00|743189734|'Owens Corning'|owens corning|false
Premier Construction Group|Premier Construction Group|PA|1|2.00|36.00|73840.00|251847591|'Premier Enterprises'|premier|false
2600|CentiMark Corporation|IL|1|2.00|78.00|119880.00||'CentiMark Corporation'|centimark|false
2400|CentiMark Corporation|MI|1|2.00|45.00|87975.00||'CentiMark Corporation'|centimark|false
2300|CentiMark Corporation|MI|1|2.00|32.00|63213.00||'CentiMark Corporation'|centimark|false
2250|CentiMark Corporation|IN|1|2.00|42.00|69162.00||'CentiMark Corporation'|centimark|false
2220|CentiMark Corporation|OH|1|2.00|73.00|111654.00||'CentiMark Corporation'|centimark|false
2210|CentiMark Corporation|IN|1|2.00|56.00|66724.00||'CentiMark Corporation'|centimark|false
2200|CentiMark Corporation|OH|1|2.00|56.00|70878.00||'CentiMark Corporation'|centimark|false
Service First|Service First|CA|1|2.00|111.00|243577.00|330155871|'Service First Solutions'|service first|false
1900|CentiMark Corporation|NJ|1|2.00|75.00|135630.00||'CentiMark Corporation'|centimark|false
1800|CentiMark Corporation|MA|1|2.00|83.00|142338.00||'CentiMark Corporation'|centimark|false
1500|CentiMark Corporation|VA|1|2.00|55.00|97744.00||'CentiMark Corporation'|centimark|false
1400|CentiMark Corporation|PA|1|2.00|93.00|139104.00||'CentiMark Corporation'|centimark|false
1100|CentiMark Corporation|CT|1|2.00|70.00|100050.00||'CentiMark Corporation'|centimark|false
2100|CentiMark Corporation|OH|1|2.00|73.00|97731.00||'CentiMark Corporation'|centimark|false
BlueLinx Corporation Davenport|Cedar Creek LLC|IL|1|2.00|23.00|44416.00|272442670|'Cedar Creek Services Inc.'|cedar creek|false
BlueLinx Corporation Indianapolis|Cedar Creek LLC|IN|1|2.00|20.00|35939.00|272442670|'Cedar Creek Services Inc.'|cedar creek|false
BlueLinx Corporation Little Rock|Cedar Creek LLC|AR|1|2.00|50.00|114707.00|272442670|'Cedar Creek Services Inc.'|cedar creek|false
BlueLinx Corporation Monroe|Cedar Creek LLC|LA|1|2.00|32.00|74465.00|272442670|'Cedar Creek Services Inc.'|cedar creek|false
BlueLinx Corporation Oklahoma City|Cedar Creek LLC|OK|1|2.00|68.00|164150.00|272442670|'Cedar Creek Services Inc.'|cedar creek|false
BlueLinx Corporation Omaha|Cedar Creek LLC|NE|1|2.00|26.00|60377.00|272442670|'Cedar Creek Services Inc.'|cedar creek|false
Phoenix Progressive|Progressive Roofing|AZ|1|3.00|567.00|1141383.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Flagstaff Progressive|Progressive Roofing|AZ|1|2.00|26.00|49068.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Tucson Progressive|Progressive Roofing|AZ|1|2.00|143.00|280581.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Bone Dry Roofing - Louisville|Bone Dry Roofing|KY|1|2.00|18.00|33281.00||'Bone Dry Roofing', 'Bone Dry Roofing Co.', 'Bone Dry Roofing Company', 'Bone Dry Roofing Inc.'|bone dry roofing|true
Dallas Progressive|Progressive Roofing|TX|1|2.00|71.00|167987.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Bone Dry Roofing - Lafayette|Bone Dry Roofing|IN|1|2.00|24.00|43867.00||'Bone Dry Roofing', 'Bone Dry Roofing Co.', 'Bone Dry Roofing Company', 'Bone Dry Roofing Inc.'|bone dry roofing|true
Denver Progressive|Progressive Roofing|CO|1|2.00|37.00|72346.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Bone Dry Roofing - Indianapolis|Bone Dry Roofing|IN|1|2.00|109.00|200399.00||'Bone Dry Roofing', 'Bone Dry Roofing Co.', 'Bone Dry Roofing Company', 'Bone Dry Roofing Inc.'|bone dry roofing|true
HYTECH ROOFING, INC.|HYTECH ROOFING INC|WA|1|2.00|42.00|60535.00|911202974|'HyTech Roofing Inc.'|hytech roofing|false
Albuquerque Progressive|Progressive Roofing|NM|1|2.00|26.00|46204.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Fontana Progressive|Progressive Roofing|CA|1|2.00|23.00|43553.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
New Orleans Progressive|Progressive Roofing|LA|1|2.00|46.00|103189.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Central Roofing Company|Central Roofing Company|MN|1|2.00|163.00|338564.00|410737497|'Central Roofing', 'Central Roofing Co.', 'Central Roofing Inc.', 'Central Roofing LLC'|central roofing|true
Whitco Roofing|Whitco Roofing|GA|1|2.00|43.00|87219.00||'Whitco Roofing Inc.'|whitco roofing|false
Great Lakes Systems|Great Lakes Systems|MI|1|2.00|44.00|94443.00|381868212|'Great Lakes Systems Inc.'|great lakes|false
Knoxville Progressive|Progressive Roofing|TN|1|1.00|17.00|22130.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Maryland Progressive|Progressive Roofing|MD|1|1.00|17.00|32449.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Missoula Progressive|Progressive Roofing|MT|1|2.00|36.00|57196.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Portland Progressive|Progressive Roofing|OR|1|2.00|48.00|88918.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Draper Progressive|Progressive Roofing|UT|1|1.00|12.00|21029.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Seattle Progressive|Progressive Roofing|WA|1|1.00|7.00|12605.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
South California Service - Progressive|Progressive Roofing|CA|1|1.00|6.00|13731.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Nations Roof of Indiana LLC|Nations Roof|IN|1|2.00|12.00|29639.00|822431871|'Nations Roof', 'Nations Roof LLC'|nations roof|true
Classic Roofing|Classic Roofing|AZ|1|2.00|50.00|99109.00|860345657|'Classic Roofing LLC'|classic roofing|false
Columbus Roofing & Sheetmetal|Progressive Roofing|OH|1|2.00|42.00|74250.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Roofers Edge INC.|Progressive Roofing|PA|1|1.00|13.00|21896.00|860345657|'Progressive Roofing', 'Progressive Roofing Inc.', 'Progressive Roofing Services'|progressive roofing|true
Construction - Roofing|Southern Roofing Company Inc.|FL|1|2.00|53.00|117602.00|593711033|'Southern Roofing Co. Inc.', 'Southern Roofing Inc.', 'Southern Roofing Services Inc.'|southern roofing|true
DCS-Americas - West|AECOM|CA|1|3.00|1888.00|3775982.00||'AECOM'|aecom|false
DCS-Americas - Central|AECOM|CA|1|3.00|2983.00|5966211.00||'AECOM'|aecom|false
DCS-Americas - Northeast|AECOM|CA|1|3.00|2634.00|5268514.00||'AECOM'|aecom|false
DCS-Americas - NA Management|AECOM|CA|1|3.00|994.00|1987661.00||'AECOM'|aecom|false
DCS-Americas - Southeast|AECOM|CA|1|3.00|3956.00|7911905.00||'AECOM'|aecom|false
BEST Contracting Services Inc|BEST Contracting Services Inc|CA|1|3.00|550.00|1005064.00|953781209|'BEST Contracting Services Inc.'|best contracting|false
Mid State Roofing Inc|Mid State Roofing Inc|SC|1|2.00|23.00|41910.00|202017040|'Mid State Roofing Inc.'|mid state roofing|false
Garden Square at West Lake Assisted Living|Ridgeline Management Group|CO|1|2.00|22.00|20302.00|341987790|'Ridgeline Services Inc.'|ridgeline|false
DCS-Americas:  Environment|AECOM|CA|1|3.00|4087.00|8174196.00||'AECOM'|aecom|false
Belvedere Senior Housing|Bravo Properties LLC|IN|1|2.00|50.00|75648.00|300892199|'Bravo International Group'|bravo|false
Supreme Roofing, LP|Supreme Roofing|TX|1|2.00|242.00|526242.00|823769023|'Supreme Roofing', 'Supreme Roofing Systems'|supreme roofing|true
The Roof Authority, Inc.|The Roof Authority, Inc.|FL|1|2.00|24.00|47775.00|650384452|'The Roof Authority Inc.'|the roof authority|false
Lancaster Marriott|Interstate|PA|1|2.00|270.00|452038.00|251842722|'Interstate Corp.'|interstate|false
Cox Roofing|Cox Roofing|MO|1|2.00|46.00|87967.00||'Cox Roofing'|cox roofing|false
Wicks Roofing Inc|Wicks Roofing Inc.|CA|1|2.00|74.00|143292.00|770418522|'Wicks Roofing Inc'|wicks roofing|false
Scudder Roofing Co.|Scudder Roofing|CA|1|2.00|80.00|135030.00|942906312|'Scudder Roofing Co.'|scudder roofing|false
The Waterview Shores|Monarch|MN|1|2.00|56.00|50503.00|834662774|'Monarch Consulting Services'|monarch|false
Bravo Building Services BBSNJ|BRAVO Group Services|NJ|1|3.00|1105.00|1026636.00|223524935|'Bravo International Group'|bravo|false
Injury|Tecta America Illinois Roofing|IL|1|2.00|41.00|7184375.00|204162663|'Tecta America Illinois Roofing LLC'|tecta america illinois roofing|false
Schrock Roofing INC|Schrock Roofing INC|MT|1|2.00|13.00|34260.00|465400248|'Schrock Roofing Inc.'|schrock roofing|false
Locklear Roofing|Locklear Roofing|NC|2|2.00|25.00|3491182.00||'Locklear Roofing Inc.'|locklear roofing|false
D&L Roofing, LLC|D&L Roofing, LLC|NV|1|2.00|49.00|78254.00|272001551|'D&L Roofing LLC'|d&l roofing|false
Tecta America Illinois Roofing LLC|Tecta America Illinois Roofing|IL|1|2.00|41.00|71844.00|204162663|'Tecta America Illinois Roofing LLC'|tecta america illinois roofing|false
Mule Hide Manufacturing|ABC Supply Co|WI|1|2.00|117.00|190319.00|043611485|'ABC Supply Co. Inc.'|abc supply|false
943 ABC Supply Co., inc. MBA|ABC Supply Co|WI|1|3.00|271.00|389283.00|391413708|'ABC Supply Co. Inc.'|abc supply|false
Colorado Moisture Control, Inc.|Colorado Moisture Control, Inc.|CO|1|2.00|64.00|145053.00||'Colorado Moisture Control Inc.'|colorado moisture control|false
Gale Construction Company|Gale Construction Company|IL|1|2.00|18.00|22203.00||'Gale Associates Inc.'|gale|false
The Gehringer Corporation|The Gehringer Corporation|PA|1|2.00|23.00|41195.00|232299879|'The Gehringer Corp.'|the gehringer|false
Haeber Roofing Company|Haeber Roofing Company|TX|1|2.00|40.00|91421.00||'Haeber Roofing'|haeber roofing|false
Quality Roofing Inc.|Quality Roofing Inc.|MI|1|2.00|55.00|110255.00|342031595|'Quality Roofing', 'Quality Roofing Inc.', 'Quality Roofing Solutions', 'Quality Roofing Solutions LLC'|quality roofing|true
Scott Enterprises|Scott Enterprises|NE|1|2.00|88.00|159324.00||'Scott Enterprises Inc.'|scott|false
JR Roofing, LLC|JR Roofing, LLC|IA|1|1.00|4.00|7186.00|263983582|'JR Roofing, LLC'|jr roofing|false
Alpha Services MS|Alpha Services LLC|MS|1|3.00|243.00|314328.00|820534879|'Alpha Construction Services'|alpha|false
Monarch Roofing|Monarch Company LLC|SC|1|2.00|50.00|123993.00|263659887|'Monarch Consulting Services'|monarch|false
Graham Roofing Incorporated|Graham Roofing Incorporated|MS|1|2.00|56.00|114694.00|640512412|'Graham Roofing Inc.'|graham roofing|false
GUNTER CONSTRUCTION ROOFING, INC.|GUNTER CONSTRUCTION ROOFING, INC.|KY|1|2.00|33.00|68474.00|611065364|'Gunter Construction Roofing Inc.'|gunter construction roofing|false
Main Office|Dickson Company|WA|1|2.00|80.00|144000.00||'Dickson Contractors Inc.'|dickson|false
Watkins Roofing, Inc.|Watkins Roofing, Inc.|MO|1|2.00|35.00|62977.00||'Watkins Roofing Inc.'|watkins roofing|false
Aquatica Park California|SEA|CA|1|3.00|251.00|190347.00|132873726|'SEA, Ltd.'|sea|false
Sullivan Roofing Inc.|Sullivan Roofing, Inc.|IL|1|2.00|79.00|165360.00||'Sullivan Roofing Inc.'|sullivan roofing|false
Ideal Building Solutions|Ideal Building Solutions|GA|1|2.00|50.00|140481.00||'Ideal Building Solutions'|ideal building|false
Brox Industries Inc - Contracting|Brox Industries Inc,|MA|1|2.00|159.00|225371.00|042772247|'Brox Industries LLC'|brox|false
Brox Industries Inc. - Materials|Brox Industries Inc.|MA|1|2.00|52.00|98793.00|042772247|'Brox Industries LLC'|brox|false
Stonebrook Exterior|Stonebrook Exterior|NE|1|2.00|177.00|339357.00|260431159|'Stonebrook Exterior'|stonebrook exterior|false
ROYAL ROOFING, LLC|ROYAL ROOFING, LLC|FL|1|2.00|18.00|6531.00|815281715|'Royal Roofing Inc.'|royal roofing|false
Russellville|CertainTeed, LLC|AL|1|2.00|75.00|155424.00|232510893|'CertainTeed LLC'|certainteed|false
Rockwell Roofing, Inc.|Rockwell Roofing, Inc.|MA|1|2.00|62.00|158984.00|042652947|'Rockwell Roofing Inc.'|rockwell roofing|false
General Coatings Corp|General Coatings Corp|CA|1|3.00|295.00|592357.00|330259909|'General Coatings Manufacturing Corp.'|general coatings|false
C.O. Beck & Sons|C.O. Beck & Sons|ME|1|2.00|20.00|40000.00|010246859|'C.O. Beck & Sons Inc.'|c.o. beck & sons|false
South Central Roofing, Inc.|South Central Roofing, Inc.|IN|1|1.00|19.00|32721.00|352087207|'South Central Roofing Inc.'|south central roofing|false
King of Texas Roofing|King of Texas Roofing|TX|1|2.00|71.00|139934.00|752969578|'King of Texas Roofing Company LP'|king of texas roofing|false
Nation Roof Residential|Nations Roof LLC|FL|1|2.00|75.00|128030.00|815280112|'Nations Roof', 'Nations Roof LLC'|nations roof|true
Nations Roof Southern Florida|Nations Roof LLC|FL|1|2.00|46.00|95123.00|475327013|'Nations Roof', 'Nations Roof LLC'|nations roof|true
Aderhold Roofing Corporation|Aderhold Roofing|FL|1|2.00|25.00|53014.00||'Aderhold Roofing'|aderhold roofing|false
O & M, Inc.|O & M, Inc.|TN|1|2.00|31.00|59139.00||'O & M Construction Services'|o & m|false
O'Neal Manufacturing Services Houston|O'Neal Industries|TX|1|2.00|77.00|159568.00|464009440|'O'Neal Construction'|o'neal|false
Pickens Contracting, Inc.|Pickens Contracting, Inc.|SC|1|2.00|105.00|241843.00|570481031|'Pickens Contracting Inc.'|pickens contracting|false
DRT Precision- Midland|Premier Manufacturing Company|NC|1|2.00|44.00|92428.00||'Premier Enterprises'|premier|false
AZCO INC. - Mankato Energy Center|Southern Company|MN|1|2.00|28.00|43883.00|390789900|'Southern National'|southern|false
Premier Manufacturing|Premier Manufacturing|CO|1|2.00|100.00|220000.00|841518489|'Premier Enterprises'|premier|false
